event_id,discipline,division_label,division_gender,division_class,division_age_band,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,citation_status
us-open-snowboarding--2006,other,Girls Junior Jam,women,junior,,Girls Junior Jam,3,Jessi Huege,,,"Source's own event name: Girls Junior Jam; Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,quarterpipe,Men'S Quarterpipe,men,open,,Men'S Quarterpipe,1,Danny Davis,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,quarterpipe,Men'S Quarterpipe,men,open,,Men'S Quarterpipe,2,Risto Matilla,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,quarterpipe,Men'S Quarterpipe,men,open,,Men'S Quarterpipe,3,Kevin Pearce,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,quarterpipe,Women'S Quarterpipe,women,open,,Women'S Quarterpipe,1,Hana Beaman,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,quarterpipe,Women'S Quarterpipe,women,open,,Women'S Quarterpipe,2,Junko Asazuma,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,quarterpipe,Women'S Quarterpipe,women,open,,Women'S Quarterpipe,3,Molly Aguirre,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,slopestyle,,men,open,,,1,Shaun White,,,,"{""https://www.burton.com/en-us/blogs/the-burton-blog/13-firsts-us-open-snowboarding-championships""}",likely,live-source
us-open-snowboarding--2006,slopestyle,Men'S Slopestyle,men,open,,Men'S Slopestyle,1,Shaun White,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,slopestyle,Men'S Slopestyle,men,open,,Men'S Slopestyle,2,Chas Guidemond,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,slopestyle,Men'S Slopestyle,men,open,,Men'S Slopestyle,3,Jussi Oksanen,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,slopestyle,Women'S Slopestyle,women,open,,Women'S Slopestyle,1,Hana Beaman,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,slopestyle,Women'S Slopestyle,women,open,,Women'S Slopestyle,2,Spencer O'Brien,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2006,slopestyle,Women'S Slopestyle,women,open,,Women'S Slopestyle,3,Jaime Anderson,,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070607013844/http://usopen-snowboarding.com/ResultsStatic.aspx""}",verified,pending-recheck
us-open-snowboarding--2007,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,1,Shaun White,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20080220154532/http://opensnowboarding.com/Results.aspx?openid=USO""}",verified,pending-recheck
us-open-snowboarding--2007,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,2,Danny Davis,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20080220154532/http://opensnowboarding.com/Results.aspx?openid=USO""}",verified,pending-recheck
us-open-snowboarding--2007,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,3,Markus Malin,FIN,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20080220154532/http://opensnowboarding.com/Results.aspx?openid=USO""}",verified,pending-recheck
us-open-snowboarding--2008,slopestyle,,men,open,,,1,Shaun White,USA,,,"{""https://www.worldsnowboardfederation.org/burton-us-open-report/""}",verified,live-source
us-open-snowboarding--2008,slopestyle,,men,open,,,2,Tim Humphreys,USA,,,"{""https://www.worldsnowboardfederation.org/burton-us-open-report/""}",verified,live-source
us-open-snowboarding--2008,slopestyle,,men,open,,,3,Charles Reid,CAN,,,"{""https://www.worldsnowboardfederation.org/burton-us-open-report/""}",verified,live-source
us-open-snowboarding--2008,slopestyle,,women,open,,,1,Kjersti Buaas,NOR,,,"{""https://www.worldsnowboardfederation.org/burton-us-open-report/""}",verified,live-source
us-open-snowboarding--2008,slopestyle,,women,open,,,2,Jamie Anderson,USA,,,"{""https://www.worldsnowboardfederation.org/burton-us-open-report/""}",verified,live-source
us-open-snowboarding--2008,slopestyle,,women,open,,,3,Jenny Jones,GBR,,,"{""https://www.worldsnowboardfederation.org/burton-us-open-report/""}",verified,live-source
us-open-snowboarding--2010,halfpipe,,men,open,,,1,Kazuhiro Kokubo,JPN,,,"{""https://www.snowboarder.com/news/2010-us-open-halfpipe-results-and-photos"",""https://www.worldsnowboardguide.com/news/kazu-kokubo---k-clark-win-2010-us-open-halfpipe.html""}",verified,live-source
us-open-snowboarding--2010,halfpipe,,men,open,,,2,Louie Vito,USA,,,"{""https://www.snowboarder.com/news/2010-us-open-halfpipe-results-and-photos"",""https://www.worldsnowboardguide.com/news/kazu-kokubo---k-clark-win-2010-us-open-halfpipe.html""}",verified,live-source
us-open-snowboarding--2010,halfpipe,,men,open,,,3,Iouri Podladtchikov,SUI,,,"{""https://www.snowboarder.com/news/2010-us-open-halfpipe-results-and-photos"",""https://www.worldsnowboardguide.com/news/kazu-kokubo---k-clark-win-2010-us-open-halfpipe.html""}",verified,live-source
us-open-snowboarding--2010,halfpipe,,women,open,,,1,Kelly Clark,USA,,,"{""https://www.snowboarder.com/news/2010-us-open-halfpipe-results-and-photos"",""https://www.worldsnowboardguide.com/news/kazu-kokubo---k-clark-win-2010-us-open-halfpipe.html""}",verified,live-source
us-open-snowboarding--2010,halfpipe,,women,open,,,2,Kaitlyn Farrington,USA,,,"{""https://www.snowboarder.com/news/2010-us-open-halfpipe-results-and-photos"",""https://www.worldsnowboardguide.com/news/kazu-kokubo---k-clark-win-2010-us-open-halfpipe.html""}",verified,live-source
us-open-snowboarding--2010,halfpipe,,women,open,,,3,Ellery Hollingsworth,USA,,,"{""https://www.snowboarder.com/news/2010-us-open-halfpipe-results-and-photos"",""https://www.worldsnowboardguide.com/news/kazu-kokubo---k-clark-win-2010-us-open-halfpipe.html""}",verified,live-source
us-open-snowboarding--2010,slopestyle,,men,open,,,1,Mikkel Bang,NOR,98.00,,"{""https://whitelines.com/archive/news/mikkel-bang-sina-candrian-win-open-slopestyle.html"",""https://www.snowboarder.com/news/2010-us-open-slopestyle-results-and-photos""}",verified,live-source
us-open-snowboarding--2010,slopestyle,,men,open,,,2,Ulrik Badertscher,NOR,93.67,,"{""https://whitelines.com/archive/news/mikkel-bang-sina-candrian-win-open-slopestyle.html"",""https://www.snowboarder.com/news/2010-us-open-slopestyle-results-and-photos""}",verified,live-source
us-open-snowboarding--2010,slopestyle,,men,open,,,3,Sebastien Toutant,CAN,93.33,,"{""https://whitelines.com/archive/news/mikkel-bang-sina-candrian-win-open-slopestyle.html"",""https://www.snowboarder.com/news/2010-us-open-slopestyle-results-and-photos""}",verified,live-source
us-open-snowboarding--2010,slopestyle,,women,open,,,1,Sina Candrian,SUI,95.50,,"{""https://whitelines.com/archive/news/mikkel-bang-sina-candrian-win-open-slopestyle.html"",""https://www.snowboarder.com/news/2010-us-open-slopestyle-results-and-photos""}",verified,live-source
us-open-snowboarding--2010,slopestyle,,women,open,,,2,Shelly Gotlieb,NZL,89.33,,"{""https://whitelines.com/archive/news/mikkel-bang-sina-candrian-win-open-slopestyle.html"",""https://www.snowboarder.com/news/2010-us-open-slopestyle-results-and-photos""}",verified,live-source
us-open-snowboarding--2010,slopestyle,,women,open,,,3,Jamie Anderson,USA,88.00,,"{""https://whitelines.com/archive/news/mikkel-bang-sina-candrian-win-open-slopestyle.html"",""https://www.snowboarder.com/news/2010-us-open-slopestyle-results-and-photos""}",verified,live-source
us-open-snowboarding--2011,halfpipe,,men,open,,,1,Kazuhiro Kokubo,JPN,90.10,,"{""https://snowboardmag.com/stories/kelly-clark-kazu-kokubo-win-29th-annual-burton-us-open-halfpipe"",""https://whitelines.com/archive/news/burton-open-2011-halfpipe-kazu-kokubo-kelly-clark-win.html"",""https://www.worldsnowboardfederation.org/kazuhiro-kokubo-and-kelly-clark-win-6star-burton-us-open-halfpipe-finals/""}",verified,live-source
us-open-snowboarding--2011,halfpipe,,men,open,,,2,Iouri Podladtchikov,SUI,88.60,,"{""https://snowboardmag.com/stories/kelly-clark-kazu-kokubo-win-29th-annual-burton-us-open-halfpipe"",""https://whitelines.com/archive/news/burton-open-2011-halfpipe-kazu-kokubo-kelly-clark-win.html"",""https://www.worldsnowboardfederation.org/kazuhiro-kokubo-and-kelly-clark-win-6star-burton-us-open-halfpipe-finals/""}",verified,live-source
us-open-snowboarding--2011,halfpipe,,men,open,,,3,Kohei Kudo,JPN,87.90,,"{""https://snowboardmag.com/stories/kelly-clark-kazu-kokubo-win-29th-annual-burton-us-open-halfpipe"",""https://whitelines.com/archive/news/burton-open-2011-halfpipe-kazu-kokubo-kelly-clark-win.html"",""https://www.worldsnowboardfederation.org/kazuhiro-kokubo-and-kelly-clark-win-6star-burton-us-open-halfpipe-finals/""}",verified,live-source
us-open-snowboarding--2011,halfpipe,,women,open,,,1,Kelly Clark,USA,94.95,,"{""https://snowboardmag.com/stories/kelly-clark-kazu-kokubo-win-29th-annual-burton-us-open-halfpipe"",""https://whitelines.com/archive/news/burton-open-2011-halfpipe-kazu-kokubo-kelly-clark-win.html"",""https://www.worldsnowboardfederation.org/kazuhiro-kokubo-and-kelly-clark-win-6star-burton-us-open-halfpipe-finals/""}",verified,live-source
us-open-snowboarding--2011,halfpipe,,women,open,,,2,Hannah Teter,USA,88.10,,"{""https://snowboardmag.com/stories/kelly-clark-kazu-kokubo-win-29th-annual-burton-us-open-halfpipe"",""https://whitelines.com/archive/news/burton-open-2011-halfpipe-kazu-kokubo-kelly-clark-win.html"",""https://www.worldsnowboardfederation.org/kazuhiro-kokubo-and-kelly-clark-win-6star-burton-us-open-halfpipe-finals/""}",verified,live-source
us-open-snowboarding--2011,halfpipe,,women,open,,,3,Gretchen Bleiler,USA,86.30,,"{""https://snowboardmag.com/stories/kelly-clark-kazu-kokubo-win-29th-annual-burton-us-open-halfpipe"",""https://whitelines.com/archive/news/burton-open-2011-halfpipe-kazu-kokubo-kelly-clark-win.html"",""https://www.worldsnowboardfederation.org/kazuhiro-kokubo-and-kelly-clark-win-6star-burton-us-open-halfpipe-finals/""}",verified,live-source
us-open-snowboarding--2011,slopestyle,,men,open,,,1,Eric Willett,USA,,,"{""https://www.worldsnowboardfederation.org/eric-willet-and-enni-rukajarvi-win-first-6star-burton-us-open-ss-titles-of-thier/""}",verified,live-source
us-open-snowboarding--2011,slopestyle,,women,open,,,1,Enni Rukajarvi,FIN,,,"{""https://www.worldsnowboardfederation.org/eric-willet-and-enni-rukajarvi-win-first-6star-burton-us-open-ss-titles-of-thier/""}",verified,live-source
us-open-snowboarding--2011,slopestyle,,women,open,,,2,Jamie Anderson,USA,,,"{""https://www.worldsnowboardfederation.org/eric-willet-and-enni-rukajarvi-win-first-6star-burton-us-open-ss-titles-of-thier/""}",verified,live-source
us-open-snowboarding--2012,halfpipe,,men,open,,,1,Shaun White,USA,,,"{""https://snowboardmag.com/stories/shaun-white-elena-hight-win-2012-burton-us-open-halfpipe""}",verified,live-source
us-open-snowboarding--2012,halfpipe,,men,open,,,2,Louie Vito,USA,,,"{""https://snowboardmag.com/stories/shaun-white-elena-hight-win-2012-burton-us-open-halfpipe""}",verified,live-source
us-open-snowboarding--2012,halfpipe,,men,open,,,3,Benji Farrow,USA,,,"{""https://snowboardmag.com/stories/shaun-white-elena-hight-win-2012-burton-us-open-halfpipe""}",verified,live-source
us-open-snowboarding--2012,halfpipe,,women,open,,,1,Elena Hight,USA,,,"{""https://snowboardmag.com/stories/shaun-white-elena-hight-win-2012-burton-us-open-halfpipe""}",verified,live-source
us-open-snowboarding--2012,halfpipe,,women,open,,,2,Kelly Clark,USA,,,"{""https://snowboardmag.com/stories/shaun-white-elena-hight-win-2012-burton-us-open-halfpipe""}",verified,live-source
us-open-snowboarding--2012,halfpipe,,women,open,,,3,Ellery Hollingsworth,USA,,,"{""https://snowboardmag.com/stories/shaun-white-elena-hight-win-2012-burton-us-open-halfpipe""}",verified,live-source
us-open-snowboarding--2012,slopestyle,,men,open,,,1,Sebastien Toutant,,,,"{""https://www.espn.com/action/snowboarding/story/_/id/7664328/coverage-2012-burton-us-open-slopestyle"",""http://www.boardforce.net/jamie-anderson-sebastien-toutant-sweep-all-slopestyle-titles-at-the-30th-burton-us-open/""}",likely,live-source
us-open-snowboarding--2012,slopestyle,,women,open,,,1,Jamie Anderson,,,,"{""https://www.espn.com/action/snowboarding/story/_/id/7664328/coverage-2012-burton-us-open-slopestyle"",""http://www.boardforce.net/jamie-anderson-sebastien-toutant-sweep-all-slopestyle-titles-at-the-30th-burton-us-open/""}",likely,live-source
us-open-snowboarding--2013,halfpipe,,men,open,,,1,Shaun White,,,,"{""https://www.snowboarder.com/featured/2013-us-open-pipe-finals/""}",verified,live-source
us-open-snowboarding--2013,halfpipe,,men,open,,,2,Ayumu Hirano,,,,"{""https://www.snowboarder.com/featured/2013-us-open-pipe-finals/""}",verified,live-source
us-open-snowboarding--2013,halfpipe,,men,open,,,3,Louie Vito,,,,"{""https://www.snowboarder.com/featured/2013-us-open-pipe-finals/""}",verified,live-source
us-open-snowboarding--2013,halfpipe,,women,open,,,1,Kelly Clark,,,,"{""https://www.snowboarder.com/featured/2013-us-open-pipe-finals/""}",verified,live-source
us-open-snowboarding--2013,halfpipe,,women,open,,,2,Hannah Teter,,,,"{""https://www.snowboarder.com/featured/2013-us-open-pipe-finals/""}",verified,live-source
us-open-snowboarding--2013,halfpipe,,women,open,,,3,Arielle Gold,,,,"{""https://www.snowboarder.com/featured/2013-us-open-pipe-finals/""}",verified,live-source
us-open-snowboarding--2014,halfpipe,,men,open,,,1,Taylor Gold,USA,87.63,,"{""https://snowboardmag.com/stories/2014-burton-us-open-halfpipe-results-taylor-gold-takes-first-taku-hiraoka-swoops-second""}",verified,live-source
us-open-snowboarding--2014,halfpipe,,men,open,,,2,Taku Hiraoka,JPN,86.88,,"{""https://snowboardmag.com/stories/2014-burton-us-open-halfpipe-results-taylor-gold-takes-first-taku-hiraoka-swoops-second""}",verified,live-source
us-open-snowboarding--2014,halfpipe,,men,open,,,3,David Habluetzel,SUI,83.23,,"{""https://snowboardmag.com/stories/2014-burton-us-open-halfpipe-results-taylor-gold-takes-first-taku-hiraoka-swoops-second""}",verified,live-source
us-open-snowboarding--2014,halfpipe,,women,open,,,1,Kelly Clark,USA,89.33,,"{""https://snowboardmag.com/stories/kelly-clark-wins-the-2014-burton-us-open-womens-halfpipe-earns-her-7th-us-open-title""}",verified,live-source
us-open-snowboarding--2014,halfpipe,,women,open,,,2,Queralt Castellet,ESP,85.73,,"{""https://snowboardmag.com/stories/kelly-clark-wins-the-2014-burton-us-open-womens-halfpipe-earns-her-7th-us-open-title""}",verified,live-source
us-open-snowboarding--2014,halfpipe,,women,open,,,3,Chloe Kim,USA,83.95,,"{""https://snowboardmag.com/stories/kelly-clark-wins-the-2014-burton-us-open-womens-halfpipe-earns-her-7th-us-open-title""}",verified,live-source
us-open-snowboarding--2014,slopestyle,,men,open,,,1,Mark McMorris,CAN,87.50,,"{""https://shop-eat-surf-outdoor.com/news/2014-03-jamie-anderson-and-mark-mcmorris-win-2014-burton-us-open-slopestyle-titles/27980/""}",verified,live-source
us-open-snowboarding--2014,slopestyle,,men,open,,,2,Stale Sandbech,NOR,87.20,,"{""https://shop-eat-surf-outdoor.com/news/2014-03-jamie-anderson-and-mark-mcmorris-win-2014-burton-us-open-slopestyle-titles/27980/""}",verified,live-source
us-open-snowboarding--2014,slopestyle,,men,open,,,3,Maxence Parrot,CAN,84.30,,"{""https://shop-eat-surf-outdoor.com/news/2014-03-jamie-anderson-and-mark-mcmorris-win-2014-burton-us-open-slopestyle-titles/27980/""}",verified,live-source
us-open-snowboarding--2014,slopestyle,,women,open,,,1,Jamie Anderson,USA,87.55,,"{""https://shop-eat-surf-outdoor.com/news/2014-03-jamie-anderson-and-mark-mcmorris-win-2014-burton-us-open-slopestyle-titles/27980/""}",verified,live-source
us-open-snowboarding--2014,slopestyle,,women,open,,,2,Spencer O'Brien,CAN,80.00,,"{""https://shop-eat-surf-outdoor.com/news/2014-03-jamie-anderson-and-mark-mcmorris-win-2014-burton-us-open-slopestyle-titles/27980/""}",verified,live-source
us-open-snowboarding--2014,slopestyle,,women,open,,,3,Isabel Derungs,SUI,71.90,,"{""https://shop-eat-surf-outdoor.com/news/2014-03-jamie-anderson-and-mark-mcmorris-win-2014-burton-us-open-slopestyle-titles/27980/""}",verified,live-source
us-open-snowboarding--2015,halfpipe,,men,open,,,1,Taku Hiraoka,JPN,90.99,,"{""https://www.snowboarder.com/news/kelly-clark-and-taku-hiraoka-take-first-place-in-halfpipe-finals-33rd-annual-burton-us-open""}",verified,live-source
us-open-snowboarding--2015,halfpipe,,men,open,,,2,Arthur Longo,FRA,,,"{""https://www.snowboarder.com/news/kelly-clark-and-taku-hiraoka-take-first-place-in-halfpipe-finals-33rd-annual-burton-us-open""}",verified,live-source
us-open-snowboarding--2015,halfpipe,,men,open,,,3,Ayumu Hirano,JPN,84.75,,"{""https://www.snowboarder.com/news/kelly-clark-and-taku-hiraoka-take-first-place-in-halfpipe-finals-33rd-annual-burton-us-open""}",verified,live-source
us-open-snowboarding--2015,halfpipe,,women,open,,,1,Kelly Clark,USA,91.00,,"{""https://www.snowboarder.com/news/kelly-clark-and-taku-hiraoka-take-first-place-in-halfpipe-finals-33rd-annual-burton-us-open""}",verified,live-source
us-open-snowboarding--2015,halfpipe,,women,open,,,2,Chloe Kim,USA,88.74,,"{""https://www.snowboarder.com/news/kelly-clark-and-taku-hiraoka-take-first-place-in-halfpipe-finals-33rd-annual-burton-us-open""}",verified,live-source
us-open-snowboarding--2015,halfpipe,,women,open,,,3,Arielle Gold,USA,83.87,,"{""https://www.snowboarder.com/news/kelly-clark-and-taku-hiraoka-take-first-place-in-halfpipe-finals-33rd-annual-burton-us-open""}",verified,live-source
us-open-snowboarding--2015,slopestyle,,men,open,,,1,Yuki Kadono,,,,"{""https://www.snowboarder.com/news/yuki-kadono-wins-burton-us-open-slopestyle-back-back-1620s-jamie-anderson-takes-first-womens-side""}",verified,live-source
us-open-snowboarding--2015,slopestyle,,men,open,,,2,Mark McMorris,,,,"{""https://www.snowboarder.com/news/yuki-kadono-wins-burton-us-open-slopestyle-back-back-1620s-jamie-anderson-takes-first-womens-side""}",verified,live-source
us-open-snowboarding--2015,slopestyle,,men,open,,,3,Tyler Nicholson,,,,"{""https://www.snowboarder.com/news/yuki-kadono-wins-burton-us-open-slopestyle-back-back-1620s-jamie-anderson-takes-first-womens-side""}",verified,live-source
us-open-snowboarding--2015,slopestyle,,women,open,,,1,Jamie Anderson,,,,"{""https://www.snowboarder.com/news/yuki-kadono-wins-burton-us-open-slopestyle-back-back-1620s-jamie-anderson-takes-first-womens-side""}",verified,live-source
us-open-snowboarding--2015,slopestyle,,women,open,,,2,Anna Gasser,,,,"{""https://www.snowboarder.com/news/yuki-kadono-wins-burton-us-open-slopestyle-back-back-1620s-jamie-anderson-takes-first-womens-side""}",verified,live-source
us-open-snowboarding--2015,slopestyle,,women,open,,,3,Spencer O'Brien,,,,"{""https://www.snowboarder.com/news/yuki-kadono-wins-burton-us-open-slopestyle-back-back-1620s-jamie-anderson-takes-first-womens-side""}",verified,live-source
us-open-snowboarding--2016,halfpipe,,men,open,,,1,Shaun White,USA,95.62,,"{""https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2016,halfpipe,,men,open,,,2,Ben Ferguson,USA,88.62,,"{""https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2016,halfpipe,,men,open,,,3,Taku Hiraoka,JPN,88.25,,"{""https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2016,halfpipe,,women,open,,,1,Chloe Kim,USA,89.37,,"{""https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2016,halfpipe,,women,open,,,2,Xuetong Cai,CHN,82.99,,"{""https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2016,halfpipe,,women,open,,,3,Kelly Clark,USA,79.00,,"{""https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2016,slopestyle,,men,open,,,1,Kyle Mack,USA,89.75,,"{""https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2016,slopestyle,,men,open,,,2,Eric Beauchemin,USA,83.50,,"{""https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2016,slopestyle,,men,open,,,3,Sebastien Toutant,CAN,80.95,,"{""https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2016,slopestyle,,women,open,,,1,Jamie Anderson,USA,86.85,,"{""https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2016,slopestyle,,women,open,,,2,Karly Shorr,USA,80.40,,"{""https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2016,slopestyle,,women,open,,,3,Cheryl Maas,NED,76.35,,"{""https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium"",""https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/""}",verified,live-source
us-open-snowboarding--2017,halfpipe,,men,open,,,1,Shaun White,USA,92.74,,"{""https://events.burton.com/burton-us-open/uso-latest/chloe-kim-and-shaun-white-win-2017-burton-us-open-halfpipe-titles/""}",verified,live-source
us-open-snowboarding--2017,halfpipe,,men,open,,,2,Scotty James,AUS,82.87,,"{""https://events.burton.com/burton-us-open/uso-latest/chloe-kim-and-shaun-white-win-2017-burton-us-open-halfpipe-titles/""}",verified,live-source
us-open-snowboarding--2017,halfpipe,,men,open,,,3,Chase Josey,USA,79.87,,"{""https://events.burton.com/burton-us-open/uso-latest/chloe-kim-and-shaun-white-win-2017-burton-us-open-halfpipe-titles/""}",verified,live-source
us-open-snowboarding--2017,halfpipe,,women,open,,,1,Chloe Kim,USA,87.12,,"{""https://events.burton.com/burton-us-open/uso-latest/chloe-kim-and-shaun-white-win-2017-burton-us-open-halfpipe-titles/""}",verified,live-source
us-open-snowboarding--2017,halfpipe,,women,open,,,2,Elena Hight,USA,80.12,,"{""https://events.burton.com/burton-us-open/uso-latest/chloe-kim-and-shaun-white-win-2017-burton-us-open-halfpipe-titles/""}",verified,live-source
